operator,input_shapes,input_dtypes,call_count
aten::as_strided,"[[23,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[23,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[23,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[24,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[24,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[24,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[25,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[25,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[25,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[26,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[26,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[26,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[27,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[27,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[27,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[28,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[28,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[28,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[29,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[29,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[29,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[2],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[3,10],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,12],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,14],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,16],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,18],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,20],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,22],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[3,24],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,26],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,28],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,2],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,30],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[3,32],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,34],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,36],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,38],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,4096],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,40],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,42],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,44],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,46],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,48],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,4],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,5089],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,50],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,52],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,54],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,56],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,58],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,60],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,62],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,6],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[3,8],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[30,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[30,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[30,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[31,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[31,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[31,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[32,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[32,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[32,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[33,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[33,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[33,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[34,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[34,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[34,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[35,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[35,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[35,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[36,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[36,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[36,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[37,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[37,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[37,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[38,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[38,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[38,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[39,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[39,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[39,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[4,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[4,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[4,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[40,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[40,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[40,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[4096,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4096,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[41,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[41,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[41,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[42,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[42,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[42,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[43,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[43,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[43,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[44,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[44,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[44,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[45,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[45,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[45,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[46,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[46,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[46,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[47,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[47,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[47,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[48,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[48,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[48,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[49,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[49,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[49,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[4],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[5,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[5,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[5,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[50,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[50,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[50,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[5089,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[5089,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[51,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[51,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[51,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[52,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[52,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[52,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[53,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[53,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[53,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[54,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[54,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[54,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[55,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[55,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[55,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[56,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[56,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[56,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[57,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[57,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[57,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[58,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[58,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[58,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[59,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[59,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[59,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[6,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[6,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[6,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[60,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[60,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[60,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[61,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[61,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[61,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[62,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[62,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[62,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[63,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[64,2],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[7,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[7,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[7,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[8,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[8,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[8,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[9,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[9,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::as_strided,"[[9,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1
aten::cat,"[[[1],[1]],[]]","[""TensorList"",""Scalar""]",1
aten::cat,"[[[64,1],[64,1]],[]]","[""TensorList"",""Scalar""]",1
aten::cat,"[[[64]],[]]","[""TensorList"",""Scalar""]",1
aten::clone,"[[10,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[11,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[12,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[13,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[14,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[15,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[16,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[17,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[18,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[19,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[2,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[20,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[21,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[22,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[23,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[24,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[25,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[26,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[27,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[28,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[29,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[3,10],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,12],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,14],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,16],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,18],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,1],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,2,124160],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::clone,"[[3,20],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,22],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,24],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,26],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,28],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,2],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,30],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,32],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,34],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,36],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,38],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,4096],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,40],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,42],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,44],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,46],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,48],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,4],[]]","[""long int"",""Scalar""]",1
aten::clone,"[[3,5089],[]]","[""long int"",""Scalar""]",1
