operator,input_shapes,input_dtypes,metadata_status,call_count
aten::fill_,"[[24],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[25],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[26,512],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[26],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[27],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[28,512],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[28],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[29],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[2],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[30,512],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[30],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[31],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[32],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[33],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[34],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[35],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[36],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[37],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[38],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[39],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[3],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[40],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[41],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[42],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[43],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[44],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[45],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[46],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[47],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[48],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[49],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[4],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[50],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[51],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[52],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[53],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[54],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[55],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[56],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[57],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[58],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[59],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[5],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[60],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[61],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[62],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[6],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[7],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[8,128],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[8,4096],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[8,8192],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[8130],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8132],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8134],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8136],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8138],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8140],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8142],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8144],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8146],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8148],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8150],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8152],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8154],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8156],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8158],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8162],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8164],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8166],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8168],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8170],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8172],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8174],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8178],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8180],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8182],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8186],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8189],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8190],[]]","[""int"",""int""]",shape_and_dtype,2
aten::fill_,"[[8],[]]","[""bool"",""bool""]",shape_and_dtype,2
aten::fill_,"[[8],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[9],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::floor_divide,"[[11],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[13],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[15],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[17],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[19],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[21],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[23],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[25],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[27],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[29],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[31],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[33],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[35],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[37],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[39],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[41],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[43],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[45],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[47],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[49],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[51],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[53],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[55],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[57],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[59],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[5],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[61],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[63],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[7],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::floor_divide,"[[9],[]]","[""int"",""long int""]",shape_and_dtype,2
aten::ge,"[[1],[]]","[""long int"",""Scalar""]",shape_and_dtype,2
aten::ge,"[[2],[]]","[""long int"",""Scalar""]",shape_and_dtype,2
aten::ge,"[[4096],[]]","[""long int"",""Scalar""]",shape_and_dtype,2
aten::ge,"[[4],[]]","[""long int"",""Scalar""]",shape_and_dtype,2
aten::ge,"[[5089],[]]","[""long int"",""Scalar""]",shape_and_dtype,2
aten::index,"[[8,4096],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,2
aten::index_select,"[[2097152],[],[63],[63]]","[""int"",""Scalar"",""long int"",""int""]",shape_and_dtype,2
aten::is_pinned,"[[10],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[12],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[14],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[16],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[18],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[1],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[20],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[22],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[24],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[26],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[28],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[2],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[30],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[32],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[34],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[36],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[38],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[4096],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[40],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[42],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[44],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[46],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[48],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[4],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[5089],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[50],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[52],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[54],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[56],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[58],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[60],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[62],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[6],[]]","[""int"",""""]",shape_and_dtype,2
aten::is_pinned,"[[8],[]]","[""int"",""""]",shape_and_dtype,2
aten::lift_fresh,[[4096]],"[""int""]",shape_and_dtype,2
aten::lift_fresh,[[5089]],"[""int""]",shape_and_dtype,2
aten::linear,"[[1,4096],[16160,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,2
aten::lt,"[[1],[1]]","[""int"",""int""]",shape_and_dtype,2
aten::lt,"[[8],[8]]","[""int"",""int""]",shape_and_dtype,2
aten::matmul,"[[1,4096],[4096,16160]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,2
aten::max,[[1]],"[""int""]",shape_and_dtype,2
aten::max,[[4]],"[""int""]",shape_and_dtype,2
aten::min,[[1]],"[""int""]",shape_and_dtype,2
aten::min,[[4]],"[""int""]",shape_and_dtype,2
aten::mm,"[[1,4096],[4096,16160]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,2
aten::movedim,"[[8,1,16160],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,2
aten::movedim,"[[8,1,16160],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",shape_and_dtype,2
aten::permute,"[[8,1,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::pin_memory,"[[10],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[12],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[14],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[16],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[18],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[1],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[20],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[22],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[24],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[26],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[28],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[2],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[30],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[32],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[34],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[36],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[38],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[4096],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[40],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[42],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[44],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[46],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[48],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[4],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[5089],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[50],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[52],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[54],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[56],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[58],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[60],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[62],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[6],[]]","[""int"",""""]",shape_and_dtype,2
aten::pin_memory,"[[8],[]]","[""int"",""""]",shape_and_dtype,2
aten::reshape,"[[1,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[10,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[10],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[10],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[11,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[12,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[12],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[12],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[13,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[14,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[14],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[14],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[15,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[16,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[16],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[17,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[18,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[18],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[18],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[19,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[2,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[20,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[2097152],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[20],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[20],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[21,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[22,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[22],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[22],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[23,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[24,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[24],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[24],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[25,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[26,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[26],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[26],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[27,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[28,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[28],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[28],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[29,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[2],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[2],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[3,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[30,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[30],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[30],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[31,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[32,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[33,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[34,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[34],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[35,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[36,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[36],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[37,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[38,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[38],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[39,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[3],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[4,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[40,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[4096,128],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[40],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[41,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[42,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[42],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[43,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[44,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[44],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[45,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[46,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[46],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[47,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[48,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[48],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[49,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[4],[]]","[""long int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[5,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[50,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[5027,128],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[50],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[51,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[52,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[52],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[53,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[54,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[54],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[55,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[56,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[56],[]]","[""int"",""ScalarList""]",shape_and_dtype,2
aten::reshape,"[[57,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,2
